2.0,0.0,0.0,1.99972684569,-0.999749647772,1.58348997274
2.01,0.0,0.0,1.99972684553,-0.999749647777,1.5834899717
2.02,0.0,0.0,1.99972684537,-0.999749647781,1.58348997066
2.03,0.0,0.0,1.99972684524,-0.999749647785,1.58348996978
2.04,0.0,0.0,1.99972684504,-0.999749647791,1.58348996846
2.05,0.0,0.0,1.99972684496,-0.999749647793,1.58348996797
2.06,0.0,0.0,1.99972684483,-0.999749647797,1.5834899671
2.07,0.0,0.0,1.9997268447,-0.999749647801,1.58348996624
2.08,0.0,0.0,1.99972684456,-0.999749647805,1.58348996532
2.1,0.0,0.0,1.99972684438,-0.999749647811,1.58348996413
2.1,0.0,0.0,1.99972684425,-0.999749647815,1.58348996326
2.11,0.0,0.0,1.99972684411,-0.999749647819,1.58348996236
2.12,0.0,0.0,1.99972684397,-0.999749647823,1.58348996143
2.13,0.0,0.0,1.99972684384,-0.999749647826,1.58348996059
2.14,0.0,0.0,1.99972684371,-0.99974964783,1.58348995975
2.15,0.0,0.0,1.99972684359,-0.999749647834,1.58348995893
2.16,0.0,0.0,1.99972684343,-0.999749647838,1.58348995792
2.17,0.0,0.0,2.01584769796,-0.999433045343,1.59167187619
2.18,0.0,0.0,2.04282175063,-0.998681566469,1.60132256364
2.19,0.0,0.0,2.06451464065,-0.997875666778,1.61025896925
2.2,0.0,0.0,2.09206408268,-0.99660971296,1.61998898544
2.21,0.0,0.0,2.12106839236,-0.994983908736,1.6299174028
2.22,0.0,0.0,2.13429081962,-0.994133628182,1.63673925624
2.23,0.0,0.0,2.14312918792,-0.993549960895,1.63673778672
2.24,0.0,0.0,2.14964166764,-0.993119898758,1.63673670574
2.25,0.0,0.0,2.15885217216,-0.992511680242,1.63673517692
2.26,0.0,0.0,2.16610893054,-0.992032487915,1.63673397239
2.27,0.0,0.0,2.17597067598,-0.991381292121,1.63673233546
2.28,0.0,0.0,2.18183190023,-0.990994268448,1.63673136256
2.29,0.0,0.0,2.18955382827,-0.990484389033,1.6367300808
2.3,0.0,0.0,2.21325463017,-0.988890668216,1.63963439062
2.31,0.0,0.0,2.22957939209,-0.987750691037,1.64109329935
2.33,0.0,0.0,2.24093188193,-0.986951339398,1.6410914197
2.33,0.0,0.0,2.2446540086,-0.98668926162,1.64109080541
2.34,0.0,0.0,2.25209825983,-0.986165113131,1.64108957683
2.35,0.0,0.0,2.26065914589,-0.985562353927,1.64108816395
2.36,0.0,0.0,2.26810339258,-0.985038225501,1.64108693535
2.37,0.0,0.0,2.27685037979,-0.984422386561,1.64108549174
2.38,0.0,0.0,2.28569041722,-0.983800009201,1.64108403277
2.39,0.0,0.0,2.30962913381,-0.982082487494,1.64414734437
2.4,0.0,0.0,2.31965625851,-0.981289460281,1.65089009316
2.41,0.0,0.0,2.32812211523,-0.980609950864,1.65088865002
2.42,0.0,0.0,2.33928587987,-0.979713912894,1.65088681874
2.43,0.0,0.0,2.34617019915,-0.979161366588,1.65088568944
2.44,0.0,0.0,2.3537057354,-0.97855656155,1.65088445331
2.45,0.0,0.0,2.36068308196,-0.977996565394,1.65088330874
2.46,0.0,0.0,2.36691617627,-0.97749630911,1.65088228625
2.47,0.0,0.0,2.38561374533,-0.975979680722,1.65307251047
2.48,0.0,0.0,2.3985191155,-0.97484670439,1.65981466608
2.49,0.0,0.0,2.40735361528,-0.974058194698,1.65981322234
2.5,0.0,0.0,2.41451420799,-0.973419096459,1.65981205312
2.51,0.0,0.0,2.42213977249,-0.972738507768,1.65981080797
2.52,0.0,0.0,2.43320613708,-0.971750841494,1.65980900097
2.53,0.0,0.0,2.43990175051,-0.97115327187,1.65980790765
2.54,0.0,0.0,2.44827126494,-0.970406320424,1.65980654099
2.55,0.0,0.0,2.45719874432,-0.969609585192,1.65980508322
2.56,0.0,0.0,2.46993899667,-0.968472600726,1.65980300284
2.57,0.0,0.0,2.47300781511,-0.96819873268,1.65980250172
2.58,0.0,0.0,2.48016839101,-0.967559713312,1.65980133245
2.59,0.0,0.0,2.48965382669,-0.966713233334,1.65979978353
2.6,0.0,0.0,2.49820931498,-0.965949754535,1.65979838645
2.61,0.0,0.0,2.51835837542,-0.964127815114,1.66246177117
2.62,0.0,0.0,2.52576992215,-0.963402535122,1.66864849987
2.63,0.0,0.0,2.52772199695,-0.963210908731,1.66864817341
2.64,0.0,0.0,2.53850488402,-0.962152412645,1.66864642324
2.65,0.0,0.0,2.54436110481,-0.961577547977,1.66864547278
2.66,0.0,0.0,2.55482730427,-0.960542333019,1.67020143945
2.67,0.0,0.0,2.5686620319,-0.959092275858,1.67726120099
2.68,0.0,0.0,2.58983083496,-0.956804256677,1.68000763138
2.69,0.0,0.0,2.60106961574,-0.955524138071,1.68655110176
2.7,0.0,0.0,2.60729131707,-0.954800715752,1.68655010575
2.71,0.0,0.0,2.61490593462,-0.953915342009,1.68654888916
2.72,0.0,0.0,2.62001329896,-0.953321499106,1.68654807314
2.72,0.0,0.0,2.6299494412,-0.952166217224,1.68654648561
2.73,0.0,0.0,2.63189952472,-0.951939481596,1.68654617404
2.76,0.0,0.0,2.64824307558,-0.950039245964,1.68654356273
2.76,0.0,0.0,2.65019315789,-0.949812516255,1.68654325115
2.77,0.0,0.0,2.69139011602,-0.94470769015,1.6984235687
2.78,0.0,0.0,2.7100206108,-0.942154935439,1.70696350648
2.79,0.0,0.0,2.7449141869,-0.93705897073,1.72372606371
2.8,0.0,0.0,2.75101401547,-0.936116999996,1.72455953808
2.81,0.0,0.0,2.77306758042,-0.932557208215,1.73357598843
2.82,0.0,0.0,2.79336890796,-0.929195036445,1.74235438451
2.83,0.0,0.0,2.81681117641,-0.924992066895,1.75156958667
2.84,0.0,0.0,2.84397000516,-0.919837828651,1.76130103693
2.85,0.0,0.0,2.86213423484,-0.91617186462,1.76980205879
2.86,0.0,0.0,2.88026909798,-0.912347495278,1.77830325885
2.87,0.0,0.0,2.91303451145,-0.905174005265,1.7888294981
2.87,0.0,0.0,2.9250989489,-0.90249216714,1.79049715183
2.89,0.0,0.0,2.93996649455,-0.898850442555,1.80456214957
2.9,0.0,0.0,2.9697092635,-0.891605578982,1.81469222778
2.91,0.0,0.0,2.98568183214,-0.88752129989,1.82291632707
2.92,0.0,0.0,3.01158456488,-0.880667331147,1.83253077376
2.94,0.0,0.0,3.04564991144,-0.871263771142,1.84329760623
2.94,0.0,0.0,3.05273317921,-0.869252174711,1.85029078629
2.95,0.0,0.0,3.07223971289,-0.863541014365,1.85903219541
2.95,0.0,0.0,3.10382237057,-0.853981364764,1.86948257301
2.96,0.0,0.0,3.11057440841,-0.851877665798,1.87643635788
2.98,0.0,0.0,3.13218183141,-0.844943201798,1.88549671213
2.98,0.0,0.0,3.15597356809,-0.837088671214,1.89487549565
3.0,0.0,0.0,3.17159786009,-0.831755830746,1.9031018213
3.01,0.0,0.0,3.20138557444,-0.82136070654,1.91335629617
3.01499943751,7.49971875316e-05,0.015,3.20951942249,-0.818371198917,1.9219813573
3.01999718768,0.000224974688544,0.03,3.21753051972,-0.815373887253,1.93032831074
3.02499212603,0.000449898758732,0.045,3.22755861129,-0.811555150242,1.93927231329
3.02998312873,0.00074971879113,0.06,3.23810759381,-0.807466113809,1.94837590205
3.03496907282,0.00112436732749,0.075,3.24699516842,-0.803899209307,1.95700256289
3.03994883649,0.00157376007348,0.09,3.26563706797,-0.796180093452,1.96853572832
3.0449212993,0.00209779591763,0.105,3.27631419351,-0.791599693865,1.97772120959
3.04988534248,0.00269635695407,0.12,3.27551343463,-0.791943518714,1.98348228318
3.05483984914,0.00336930850911,0.135,3.29542863475,-0.783090064484,1.99545698224
3.05483984914,0.00336930850911,0.135,3.29754308621,-0.782121303485,2.00209448998
3.0647157963,0.00493776082643,0.165,3.31321866535,-0.774795744413,2.01283681241
3.06963501477,0.00583290869356,0.18,3.32672852005,-0.768318609061,2.02294271478
3.07454025312,0.00680174136837,0.195,3.33350779338,-0.764955064169,2.03101642813
3.07943040769,0.0078440408676,0.21,3.34078968199,-0.761292398011,2.03924992854
3.08430437822,0.00895957267826,0.225,3.3496024891,-0.756780325224,2.04796271529
3.0891610681,0.0101480858104,0.24,3.36456945777,-0.748940535869,2.05859284923
3.09399938458,0.0114093128536,0.255,3.37111478728,-0.745422526115,2.06662999609
3.09881823906,0.012742970037,0.27,3.38402565072,-0.738351050126,2.07666727705
3.10361654732,0.0141487572935,0.285,3.39432518512,-0.732571429426,2.08590803069
3.11314721166,0.0171754406829,0.315,3.41176691027,-0.722521698286,2.09743442684
3.11314721166,0.0171754406829,0.315,3.41654064155,-0.719700986516,2.10495724057
3.11787742338,0.0187956558249,0.33,3.4284340259,-0.712573934313,2.11476631674
3.12258280064,0.0204866392111,0.345,3.44050810271,-0.705172113039,2.12465857025
3.12726228476,0.0222480103775,0.36,3.44000636779,-0.705470889542,2.13049815365
3.12726228476,0.0222480103775,0.36,3.45088124135,-0.698616557996,2.14003306288
3.13653936817,0.0259803150986,0.39,3.46277718394,-0.690905587387,2.14993356987
3.14113488016,0.0279504089004,0.405,3.47508017692,-0.682737976589,2.15999850101
3.14570032486,0.0299892111657,0.42,3.48343517046,-0.6770772025,2.16877754802
